customer_id,age,gender,state,city_tier,tenure_months,contract_type,payment_method,paperless_billing,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,avg_monthly_gb_download,customer_service_calls,late_payments,nps_score,satisfaction_score,churn
10145,56.0,Female,NY,Tier3,3.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No internet,No,Yes,Yes,No,Yes,33.25,58.75,39.3,5,1,5.0,3.8,1
10146,26.0,Female,TX,Tier2,10.0,Month-to-Month,Electronic Check,yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet,36.39,344.21,243.0,2,2,3.4,4.9,0
10147,25.0,Male,MI,Tier1,1.0,Month-to-Month,Credit Card,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,33.84,0.0,12.6,3,1,4.6,2.5,0
10148,52.0,Male,OH,Tier3,72.0,Two Year,Bank Transfer,No,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,44.92,3276.89,7.1,0,1,9.5,3.3,0
10149,49.0,Female,OH,Tier2,3.0,Two Year,Bank Transfer,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,24.28,55.86,24.1,1,2,6.8,2.8,0
10150,48.0,F,NC,Tier3,7.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,50.31,447.28,111.4,1,0,8.6,3.4,1
10151,50.0,Female,IL,Tier2,53.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No internet,57.25,2986.66,8.3,2,0,10.0,2.3,0
10152,34.0,Female,FL,Tier3,15.0,Two Year,Credit Card,No,Yes,No phone service,Cable,Yes,Yes,Yes,Yes,No,No,47.83,680.25,369.8,2,0,4.7,4.0,0
10153,48.0,male,GA,Tier3,3.0,Two Year,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,38.87,132.42,18.0,2,1,4.6,3.7,0
10154,49.0,Female,FL,Tier1,,Month-to-Month,Credit Card,No,Yes,No phone service,Fiber Optic,No,Yes,Yes,Yes,No,No,61.86,748.86,43.4,1,2,7.0,3.2,1
10155,34.0,Male,FL,Tier3,2.0,One Year,Electronic Check,Yes,No,No phone service,Fiber Optic,No,No,Yes,No,No,No,40.08,195.23,25.6,1,0,7.6,3.8,0
10156,72.0,Female,TX,Tier2,5.0,Two Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,61.7,304.43,11.1,0,0,8.5,3.9,0
10157,52.0,Male,CA,Tier1,1.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,Yes,Yes,No internet,No,No internet,Yes,65.67,108.53,78.7,3,3,5.1,5.0,0
10158,27.0,Other,FL,Tier2,13.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,No internet,No,No,No internet,No,Yes,68.38,892.25,835.9426948756623,4,1,5.7,3.4,0
10159,54.0,Male,OH,Tier1,39.0,Two Year,Bank Transfer,Yes,Yes,No phone service,Fiber Optic,Yes,No internet,No,No,No,Yes,41.67,1595.74,,0,1,9.8,4.8,0
10160,30.0,Female,NC,Tier3,21.0,Month-to-Month,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,No internet,No,No,No,No,36.16,567.12,66.2,4,2,,2.7,0
10161,56.0,Male,NC,Tier2,22.0,Two Year,Credit Card,No,No,No,Fiber Optic,No internet,Yes,No,Yes,No,No,43.14,969.67,2.3,1,3,7.6,2.9,0
10162,62.0,Male,MI,tier2,5.0,Month-to-Month,Electronic Check,No,Yes,No,DSL,No internet,Yes,No internet,Yes,Yes,No,40.3,110.43,7.0,1,0,,5.0,0
10163,32.0,female,CA,Tier1,10.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No,No,No internet,No,No,Yes,44.79,534.97,,3,0,9.6,4.7,1
10164,59.0,Male,IL,Tier2,44.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,44.83,1885.71,12.2,0,2,9.1,1.8,0
10165,51.0,Male,OH,Tier1,2.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,32.9,,8.1,2,0,6.9,1.3,0
10166,57.0,Female,OH,Tier2,46.0,Month-to-Month,Bank Transfer,No,Yes,Yes,No,Yes,No,No internet,Yes,No,Yes,42.19,,4.4,1,1,3.7,5.0,1
10167,73.0,Male,MI,Tier3,15.0,One Year,Bank Transfer,No,No,No,Fiber Optic,No,No,Yes,Yes,No internet,No,32.55,541.57,18.1,4,0,8.9,3.4,0
10168,41.0,Male,PA,Tier3,43.0,Month-to-Month,Credit Card,Yes,No,Yes,Cable,No,No internet,No,Yes,Yes,No internet,45.48,1925.32,67.2,1,0,8.1,2.9,0
10169,33.0,female,MI,Tier3,9.0,Two Year,Credit Card,No,Yes,No,DSL,Yes,Yes,No,No internet,Yes,Yes,59.16,589.27,35.6,2,0,7.2,3.8,0
10170,31.0,male,FL,Tier3,9.0,One Year,Bank Transfer,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,64.69,315.19,93.7,1,1,9.3,2.9,0
10171,32.0,F,NY,Tier1,33.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,No internet,No,No internet,No,No,No internet,40.84,1547.14,14.9,3,0,7.9,3.5,0
10172,43.0,female,NC,Tier2,36.0,Month-to-Month,Electronic Check,yes,Yes,No,DSL,No,No,No internet,No,Yes,Yes,26.79,863.41,132.8,1,0,6.4,3.2,0
10173,,Female,MI,Tier3,6.0,One Year,Electronic Check,Yes,Yes,No,No,No,No,No internet,Yes,Yes,No internet,28.09,245.41,3.0,3,0,,3.1,0
10174,49.0,Male,FL,Tier2,72.0,One Year,Electronic Check,No,Yes,No phone service,DSL,Yes,No internet,Yes,No internet,Yes,No,33.72,,143.6,1,1,7.4,1.6,0
10175,57.0,female,GA,Tier1,2.0,Month-to-Month,Bank Transfer,No,Yes,Yes,DSL,No internet,No internet,Yes,Yes,No,Yes,52.8,176.77,103.4,4,2,8.8,2.5,1
10176,45.0,female,CA,Tier2,1.0,Two Year,Credit Card,Yes,Yes,No phone service,DSL,No,No,No internet,Yes,No,No,29.93,0.0,1.9,4,1,7.3,4.6,0
10177,66.0,female,OH,Tier2,21.0,Month-to-Month,Credit Card,Yes,Yes,No phone service,Fiber Optic,No,No,Yes,Yes,No,Yes,62.18,1271.88,40.5,1,1,8.1,4.3,0
10178,41.0,Female,PA,Tier2,30.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,No internet,No,No,No,No,Yes,32.36,1010.64,16.6,5,1,10.0,3.7,0
10179,85.0,Male,CA,Tier3,72.0,One Year,Electronic Check,No,No,No,DSL,Yes,No,No,Yes,No internet,No,39.86,2870.32,17.1,6,1,9.8,4.3,0
10180,54.0,female,FL,Tier2,12.0,One Year,Bank Transfer,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,47.71,481.59,22.2,1,1,5.9,3.6,0
10181,32.0,male,IL,Tier1,1.0,Month-to-Month,Credit Card,Yes,No,Yes,DSL,No,No,No internet,No,No internet,No internet,36.29,,7.9,1,1,8.9,1.8,1
10182,28.0,Other,GA,Tier1,22.0,Two Year,Credit Card,Yes,Yes,No,DSL,Yes,No,Yes,No,No internet,No,43.01,1174.59,82.1,3,1,,2.4,0
10183,,Male,FL,Tier3,8.0,One Year,Electronic Check,No,Yes,No,No,No,No,No,No,Yes,No,45.88,324.86,20.2,1,0,8.6,4.0,0
10184,41.0,Male,NY,tier2,13.0,One Year,Mailed Check,Yes,No,No phone service,No,No internet,Yes,Yes,No internet,Yes,Yes,41.17,584.02,3.7,3,0,6.7,1.8,0
10185,55.0,Male,TX,Tier3,16.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Cable,Yes,No,No,No,No,No,45.97,758.31,,5,1,4.0,2.7,0
10186,,female,FL,Tier2,1.0,monthly,Electronic Check,no,Yes,No,No,No,No,Yes,No,Yes,Yes,36.3,0.0,9.9,2,2,7.6,2.8,0
10187,43.0,Male,MI,tier1,15.0,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,Yes,No,No internet,No,No,32.76,572.03,50.6,5,0,9.1,3.8,0
10188,32.0,Male,FL,Tier3,13.0,One Year,Bank Transfer,Yes,Yes,Yes,No,No,No,No internet,No,No,No,36.2,549.86,2.8,4,1,8.2,3.3,0
10189,22.0,Other,MI,Tier3,29.0,Month-to-Month,Electronic Check,No,No,Yes,Cable,No,No,No,No,Yes,No,26.31,708.01,405.1,3,1,5.3,3.7,0
10190,38.0,Male,IL,Tier3,24.0,One Year,Electronic Check,No,Yes,No,No,Yes,No internet,No,Yes,No,Yes,39.01,1079.54,24.1,1,2,7.5,4.0,0
10191,57.0,female,OH,Tier2,4.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,41.61,167.51,3.1,1,1,6.7,3.9,1
10192,48.0,Female,NC,Tier2,5.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No internet,Yes,No,Yes,Yes,No,30.47,259.91,14.8,1,0,8.6,4.4,1
10193,26.0,female,TX,Tier1,6.0,Two Year,Credit Card,Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,48.5,325.43,9.7,2,0,9.1,3.7,0
10194,47.0,Female,IL,Tier1,4.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No internet,No,No,Yes,No,41.84,171.32,6.1,2,2,4.4,2.5,1
10195,50.0,M,MI,Tier3,25.0,Month-to-Month,Credit Card,No,Yes,No,Fiber Optic,No,No,No internet,No,No,No,59.36,1483.17,38.0,1,2,7.2,2.3,0
10196,31.0,F,NC,Tier3,72.0,One Year,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,Yes,No,No,41.99,3090.9,,0,0,5.2,3.9,0
10197,47.0,Male,NY,Tier3,25.0,One Year,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,48.59,1104.76,331.6,0,1,7.4,3.4,0
10198,45.0,Male,CA,Tier2,22.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,54.4,1233.93,27.2,2,2,4.2,3.5,0
10199,27.0,Male,TX,Tier1,12.0,Month-to-Month,Electronic Check,No,Yes,No,DSL,Yes,No,Yes,No,No,No,30.25,494.02,6.2,2,0,6.9,2.8,0
10200,50.0,Female,PA,Tier1,8.0,monthly,Credit Card,Yes,No,No,No,No internet,No internet,No,No,No,No,23.94,242.58,30.6,1,0,7.6,3.4,0
10201,53.0,M,IL,Tier2,58.0,One Year,Mailed Check,No,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,64.82,3584.89,60.8,2,2,,2.0,1
10202,61.0,Female,CA,Tier2,72.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,DSL,No internet,No internet,No,Yes,No internet,No internet,47.51,3282.42,854.7132813285618,1,2,6.5,2.1,0
10203,60.0,Female,CA,Tier2,16.0,Two Year,Electronic Check,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,29.47,473.62,61.4,1,0,4.0,5.0,0
10204,24.0,Male,FL,Tier1,8.0,One Year,Electronic Check,Yes,Yes,No,DSL,No,Yes,No internet,Yes,Yes,No internet,51.11,330.19,39.1,2,3,8.7,1.3,0
10205,30.0,female,FL,tier2,35.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No internet,No,Yes,No,No,45.29,1674.12,30.8,2,1,3.1,2.5,0
10206,52.0,Other,PA,Tier2,3.0,Month-to-Month,Bank Transfer,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,23.43,22.87,3.2,2,1,6.3,2.3,0
10207,52.0,Male,PA,Tier3,34.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,Yes,No,Yes,40.11,1418.87,16.5,3,2,9.6,2.3,0
10208,52.0,Female,MI,Tier2,41.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No internet,Yes,Yes,Yes,No,63.65,2803.59,352.9,0,0,4.9,3.0,0
10209,85.0,Male,PA,Tier1,3.0,Month-to-Month,Credit Card,No,No,Yes,Fiber Optic,No,No,Yes,No,No,No,41.47,126.71,41.9,2,0,5.5,2.2,0
10210,53.0,Female,CA,Tier3,72.0,Month-to-Month,Electronic Check,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,40.18,2791.78,115.9,2,0,6.8,4.2,0
10211,62.0,Female,MI,Tier3,72.0,Two Year,Credit Card,No,Yes,Yes,No,Yes,No,No,No,No,Yes,26.64,1957.66,410.3,1,2,7.1,3.6,0
10212,59.0,Male,NC,Tier2,66.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,63.37,,3.4,4,1,2.4,3.9,1
10213,,Female,OH,Tier2,16.0,One Year,Electronic Check,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,27.85,,990.9,0,0,6.5,3.7,0
10214,40.0,Male,OH,Tier1,,Month-to-Month,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No internet,29.68,314.88,86.5,3,0,8.4,2.8,0
10215,56.0,Female,OH,Tier3,20.0,One Year,Credit Card,Yes,Yes,No,Fiber Optic,No internet,No,No,No,No,No internet,62.41,5927.716234042801,114.8,1,2,10.0,2.7,0
10216,33.0,Female,TX,tier1,13.0,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,No,No internet,Yes,Yes,No internet,No,60.07,880.86,7.4,1,0,5.5,4.8,0
10217,,Male,TX,Tier1,5.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No,No,No,Yes,No internet,Yes,40.97,144.23,59.5,1,0,6.4,3.6,1
10218,37.0,male,PA,Tier1,,One Year,Mailed Check,Yes,Yes,No,DSL,Yes,No,No internet,No,No,Yes,25.5,469.56,6.0,3,2,7.8,3.6,0
10219,46.0,male,OH,tier1,26.0,One Year,Electronic Check,Yes,Yes,Yes,No,No,No,No,No,No,Yes,40.02,828.29,,4,0,5.4,3.6,1
10220,79.0,Female,NY,Tier1,1.0,One Year,Electronic Check,No,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,52.38,275.44,33.3,1,3,10.0,3.6,0
10221,18.0,Male,FL,Tier3,9.0,One Year,Credit Card,Yes,Yes,No,Fiber Optic,No,No internet,No,No internet,No,Yes,53.72,456.4,14.0,0,2,6.9,2.0,0
10222,55.0,male,NY,Tier2,1.0,One Year,Credit Card,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet,28.54,0.0,112.8,3,1,7.4,3.9,0
10223,20.0,F,OH,Tier2,,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No internet,66.04,,9.2,1,0,8.1,5.0,1
10224,37.0,Male,OH,Tier2,24.0,One Year,Mailed Check,Yes,Yes,No,DSL,No,No,Yes,No,No internet,Yes,50.56,1264.6,1.0,0,0,3.6,3.6,0
10225,61.0,Male,FL,Tier1,1.0,One Year,Credit Card,Yes,Yes,Yes,No,No,No,No,No internet,Yes,Yes,43.68,89.0,13.9,3,2,7.5,5.0,0
10226,45.0,Male,OH,Tier1,72.0,One Year,Bank Transfer,Yes,Yes,No,Cable,Yes,No,Yes,No,Yes,Yes,54.68,4029.92,131.7,1,0,5.7,3.6,0
10227,28.0,Female,IL,Tier3,1.0,One Year,Electronic Check,No,Yes,No phone service,No,Yes,No,Yes,No internet,No internet,No,21.69,25.33,799.4,1,0,,3.8,0
10228,34.0,Male,CA,Tier3,21.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,47.37,965.51,144.5,1,0,7.9,3.8,0
10229,55.0,Female,MI,Tier3,35.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,No,27.88,859.86,99.5,4,0,9.3,1.6,0
10230,34.0,Female,FL,Tier2,,Month-to-Month,Electronic Check,yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No internet,No internet,58.66,2159.03,,1,0,7.0,2.0,0
10231,48.0,Female,OH,Tier1,1.0,Two Year,Mailed Check,Yes,No,No phone service,Fiber Optic,Yes,No,No,No,Yes,Yes,73.7,,636.0,2,0,10.0,3.3,0
10232,45.0,Female,TX,Tier1,,Two Year,Electronic Check,No,No,Yes,DSL,Yes,Yes,No,No,No,Yes,52.71,2950.92,56.1,3,0,6.5,5.0,0
10233,35.0,Female,TX,Tier3,60.0,One Year,Mailed Check,Yes,Yes,Yes,No,No,No,No internet,No,No,Yes,38.61,2327.89,59.4,3,1,3.6,3.0,0
10234,77.0,Female,CA,Tier2,19.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No,No internet,No internet,Yes,No internet,Yes,38.86,912.08,51.5,4,0,4.7,4.0,0
10235,54.0,Male,TX,Tier2,15.0,Month-to-Month,Mailed Check,Yes,Yes,Yes,Fiber Optic,No internet,No internet,No internet,No,Yes,No,66.15,917.52,3.5,2,0,10.0,2.6,0
10236,18.0,Male,MI,Tier1,1.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,62.48,48.37,,2,2,10.0,4.4,0
10237,47.0,M,GA,Tier1,19.0,Two Year,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,28.91,505.75,2.3,2,1,7.7,2.0,0
10238,35.0,Male,GA,Tier2,12.0,Month-to-Month,Electronic Check,Yes,Yes,No,DSL,No,No,No,Yes,No,No,23.85,145.91,69.4,1,0,5.8,4.6,0
10239,57.0,male,GA,Tier3,35.0,Two Year,Credit Card,No,Yes,No phone service,Fiber Optic,No,No,No internet,No,Yes,No,67.97,2670.12,33.3,1,1,6.4,3.5,0
10240,33.0,F,CA,tier1,12.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,46.47,464.03,7.8,3,0,6.9,3.3,0
10241,43.0,Male,CA,Tier3,,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No internet,Yes,Yes,No,No internet,Yes,28.18,797.8,108.8,2,1,,4.2,1
10242,52.0,Female,MI,tier1,2.0,One Year,Electronic Check,No,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,63.1,296.22,11.7,3,1,8.1,4.8,0
10243,57.0,Female,FL,tier1,3.0,One Year,Credit Card,No,Yes,Yes,No,No,No,Yes,No,Yes,No internet,51.03,29.15,12.2,1,1,7.7,1.9,1
10244,26.0,M,PA,Tier2,3.0,Two Year,Credit Card,Yes,Yes,No,Cable,No,Yes,No,Yes,Yes,Yes,31.44,181.93,44.7,1,2,4.6,4.2,0
10245,39.0,F,GA,Tier1,1.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,38.56,0.0,19.6,6,0,4.7,1.8,1
10246,37.0,male,TX,Tier3,18.0,Month-to-Month,Credit Card,No,Yes,No,DSL,No,No internet,No,No,Yes,No,51.7,850.36,28.5,1,1,8.1,2.8,0
10247,35.0,Male,NY,Tier1,37.0,Month-to-Month,Bank Transfer,yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,28.55,1112.48,94.5,1,3,6.2,1.0,0
10248,71.0,Female,PA,Tier1,22.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No internet,Yes,No,Yes,No internet,Yes,66.13,1427.59,6.6,2,0,6.8,3.2,1
10249,51.0,Female,MI,Tier1,20.0,One Year,Credit Card,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,25.41,653.65,5.8,2,0,7.0,3.7,0
10250,26.0,Female,FL,Tier2,27.0,Month-to-Month,Mailed Check,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,27.43,753.46,14.2,2,3,5.9,4.5,0
10251,58.0,Male,TX,Tier2,9.0,Month-to-Month,Electronic Check,No,Yes,Yes,No,No internet,Yes,No,No,Yes,No internet,50.46,,18.3,2,2,7.3,3.8,0
10252,76.0,Male,OH,Tier1,10.0,Month-to-Month,Credit Card,No,Yes,No,Fiber Optic,No internet,No,No,No,Yes,No,38.43,315.31,52.6,3,2,8.4,3.6,1
10253,60.0,female,FL,Tier2,9.0,One Year,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,37.44,233.11,369.7,3,1,6.7,4.4,0
10254,22.0,Female,GA,Tier3,29.0,One Year,Bank Transfer,No,Yes,No phone service,DSL,Yes,Yes,No internet,No,Yes,No,49.86,1330.34,18.8,1,3,9.7,4.8,1
10255,37.0,Male,GA,Tier2,4.0,One Year,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,47.15,95.11,21.2,1,1,10.0,4.5,1
10256,64.0,Female,OH,Tier3,1.0,Month-to-Month,Bank Transfer,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,33.57,0.0,7.6,1,0,,5.0,0
10257,34.0,female,MI,Tier1,21.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,Yes,No internet,No,No,No,No,53.86,1246.77,6.3,2,0,7.8,3.0,0
10258,51.0,male,NC,Tier1,68.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,No internet,No,No,Yes,No internet,No,57.58,3955.78,55.5,0,1,6.5,4.8,0
10259,,Male,FL,Tier2,22.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No,No internet,Yes,No,Yes,Yes,55.06,1083.55,21.3,2,2,5.5,2.0,0
10260,31.0,Male,OH,Tier2,36.0,Month-to-Month,Electronic Check,No,Yes,No,DSL,No,No,Yes,No internet,No,No,23.58,807.69,130.4,3,2,6.9,2.3,0
10261,44.0,Male,MI,Tier3,26.0,Month-to-Month,Electronic Check,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,52.47,1361.18,110.7,4,1,2.7,3.5,0
10262,18.0,F,MI,Tier3,16.0,One Year,Bank Transfer,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,48.42,6820.241622025977,74.0,4,3,8.6,3.0,0
10263,29.0,Female,CA,Tier3,30.0,annual,Bank Transfer,Yes,Yes,Yes,DSL,No internet,No,Yes,Yes,Yes,No,25.84,776.06,2.2,3,1,8.7,4.2,0
10264,41.0,Female,FL,tier1,41.0,Month-to-Month,Credit Card,No,Yes,Yes,DSL,No,No internet,Yes,Yes,No,No internet,38.3,1615.66,56.0,2,1,7.5,4.0,0
10265,26.0,Female,TX,Tier2,6.0,Two Year,Mailed Check,Yes,Yes,No phone service,Fiber Optic,No,Yes,No,Yes,No internet,No,27.25,64.26,4.9,0,0,,5.0,0
10266,69.0,Female,NC,Tier1,9.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,33.27,371.49,1.2,1,3,5.6,4.0,0
10267,23.0,female,IL,Tier2,6.0,One Year,Mailed Check,No,Yes,Yes,DSL,No internet,Yes,No internet,Yes,No internet,No,25.16,289.0,28.0,3,3,1.4,4.0,0
10268,38.0,Female,NY,Tier1,14.0,One Year,Mailed Check,No,Yes,No phone service,DSL,No,No,No,Yes,No internet,No,36.84,500.68,154.0,2,3,6.0,2.4,0
10269,46.0,Male,FL,Tier1,51.0,Two Year,Credit Card,No,Yes,Yes,Fiber Optic,No internet,No,No,Yes,Yes,No internet,36.03,1899.08,58.4,5,0,4.6,3.2,0
10270,66.0,Male,PA,Tier1,10.0,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,Yes,No internet,No,Yes,No,Yes,72.86788575036081,668.95,,1,1,7.0,4.4,0
10271,23.0,Female,MI,Tier2,11.0,Month-to-Month,Bank Transfer,Yes,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No,23.63,266.88,1000.0,4,1,9.9,5.0,1
10272,62.0,F,CA,Tier1,47.0,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,Yes,No internet,No,No,No,Yes,59.83,2941.11,68.4,6,0,7.6,2.7,0
10273,45.0,Male,OH,Tier1,17.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No internet,Yes,Yes,34.45,505.78,,3,0,6.5,4.7,0
10274,30.0,M,GA,Tier3,,Two Year,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,36.6,571.58,0.9,2,1,9.2,3.5,0
10275,51.0,male,OH,Tier2,47.0,Two Year,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,57.34,2695.43,14.8,2,0,10.0,3.6,0
10276,47.0,Male,OH,Tier3,16.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No,No internet,Yes,34.78,519.15,1.1,0,1,7.9,2.7,0
10277,,Male,NC,Tier3,27.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,51.08,1088.01,4.3,0,0,5.7,3.0,0
10278,46.0,Male,FL,Tier1,2.0,Two Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,68.04,62.95,1.6,1,0,7.2,3.4,0
10279,39.0,male,OH,Tier1,4.0,Month-to-Month,Credit Card,No,Yes,No,DSL,No,No,No,No internet,No,No internet,31.2,8235.097136027727,6.5,2,2,7.3,4.4,1
10280,46.0,Male,NC,Tier1,12.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,Yes,No internet,Yes,No internet,No,No,26.01,280.06,9.0,2,1,6.6,5.0,0
10281,54.0,Female,IL,Tier3,16.0,Two Year,Bank Transfer,No,Yes,No,Fiber Optic,Yes,No,No internet,Yes,No internet,No,44.6,784.92,5.4,0,0,9.6,3.0,0
10282,68.0,Female,TX,Tier3,,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,65.9,4750.21,632.9,0,1,8.7,2.9,0
10283,26.0,male,IL,Tier1,72.0,Month-to-Month,Electronic Check,No,Yes,No,No,Yes,Yes,No,No,Yes,No,43.95,3177.74,15.2,3,0,4.7,4.3,0
10284,76.0,Male,FL,Tier2,45.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No internet,No,No,No,No,No internet,41.1,1833.94,147.3,1,0,4.5,3.3,0
10285,18.0,Female,GA,tier2,9.0,One Year,Mailed Check,No,Yes,Yes,No,No internet,No,Yes,No,No internet,No internet,43.77,415.1,47.2,1,1,,4.6,0
10286,42.0,Female,IL,Tier2,72.0,One Year,Bank Transfer,No,Yes,Yes,No,No internet,No,No,No,No,Yes,51.97,4024.33,953.0228756534798,1,1,5.0,4.1,1
10287,53.0,Female,NC,Tier3,28.0,Month-to-Month,Credit Card,No,Yes,Yes,DSL,No internet,No,No,No,No,No,23.74,629.51,9.8,0,1,6.1,2.9,0
10288,49.0,female,NC,Tier1,11.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No internet,No,No,No,49.02,537.89,152.4,4,0,7.0,4.4,1
10289,35.0,Male,NY,Tier1,29.0,Two Year,Credit Card,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,51.36,1402.99,4.2,2,1,6.6,4.0,0
10290,41.0,female,MI,Tier3,1.0,Two Year,Bank Transfer,Yes,Yes,No,DSL,No,No,Yes,No,No,No,43.28,0.0,7.8,3,1,7.3,3.3,0
10291,37.0,Female,PA,Tier3,3.0,One Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No internet,No,No,No,Yes,Yes,41.2,150.15,,4,3,6.3,4.0,0
